"latitude","longitude","cep","casosAcumulados","casosRecuperados","casosRecuperados.1","casosAtivos","casosAtivos.1","ultimaNotificacao","ultimaNotificacao.1"
-22.9106426,-43.6524497,23573320,2,1,1,0,0,"18/05/2020","18/05/2020"
-22.9041017,-43.2898169,20720030,2,2,2,0,0,"06/07/2020","06/07/2020"
-22.9019202,-43.2820268,20720130,2,2,2,0,0,"13/07/2020","13/07/2020"
-22.9125362,-43.6553728,23573220,2,2,2,0,0,"09/07/2020","09/07/2020"
-22.9307536,-43.519454,23017470,2,1,1,0,0,"23/06/2020","23/06/2020"
-22.9064131,-43.2840275,20720190,2,2,2,0,0,"22/04/2020","22/04/2020"
-22.9149242,-43.6542486,23573190,2,2,2,0,0,"28/04/2020","28/04/2020"
-22.9144815,-43.5239149,23017384,2,1,1,0,0,"16/06/2020","16/06/2020"
-22.9115761,-43.6529744,23573170,2,0,0,0,0,"10/05/2020","10/05/2020"
-22.9099856,-43.2844806,20720320,2,2,2,0,0,"14/05/2020","14/05/2020"
-22.9180355,-43.2963856,20720370,2,1,1,0,0,"04/06/2020","04/06/2020"
-22.9137781,-43.5225319,23017380,2,1,1,0,0,"22/07/2020","22/07/2020"
-22.9109197,-43.530802,23017355,2,1,1,0,0,"30/04/2020","30/04/2020"
-22.9191954,-43.5263209,23017345,2,2,2,0,0,"12/06/2020","12/06/2020"
-22.912043,-43.6504277,23573000,2,1,1,0,0,"27/05/2020","27/05/2020"
-22.9175632,-43.2869725,20725130,2,2,2,0,0,"19/06/2020","19/06/2020"
-22.9174523,-43.2835592,20725160,2,2,2,0,0,"24/04/2020","24/04/2020"
-22.9181737,-43.5371093,23017240,2,0,0,0,0,"11/05/2020","11/05/2020"
-22.9183987,-43.5347051,23017235,2,2,2,0,0,"22/07/2020","22/07/2020"
-22.9094475,-43.2891622,20725240,2,2,2,0,0,"01/06/2020","01/06/2020"
-22.9123659,-43.2872929,20725260,2,2,2,0,0,"09/06/2020","09/06/2020"
-22.915735,-43.6593932,23570620,2,2,2,0,0,"13/07/2020","13/07/2020"
-22.9115309,-43.6808493,23570530,2,0,0,1,1,"14/07/2020","14/07/2020"
-22.9146969,-43.2972453,20730180,2,1,1,0,0,"24/04/2020","24/04/2020"
-22.9053844,-43.5369216,23015280,2,2,2,0,0,"24/05/2020","24/05/2020"
-22.9089307,-43.5436879,23015260,2,2,2,0,0,"11/05/2020","11/05/2020"
-22.9111642,-43.5411514,23015230,2,2,2,0,0,"09/07/2020","09/07/2020"
-22.8879514,-43.5238714,23012340,2,2,2,0,0,"19/06/2020","19/06/2020"
-22.8856535,-43.2952023,20755040,2,1,1,1,1,"24/07/2020","24/07/2020"
-22.8876585,-43.5241791,23012320,2,1,1,0,0,"05/05/2020","05/05/2020"
-22.8867435,-43.2955043,20755070,2,1,1,0,0,"21/05/2020","21/05/2020"
-22.8934045,-43.7214997,23565060,2,2,2,0,0,"09/07/2020","09/07/2020"
-22.8867041,-43.526836,23012280,2,2,2,0,0,"25/05/2020","25/05/2020"
-22.8855731,-43.5214812,23012200,2,2,2,0,0,"22/05/2020","22/05/2020"
-22.8873863,-43.3015436,20756000,2,2,2,0,0,"13/05/2020","13/05/2020"
-22.8901327,-43.3071891,20756110,2,2,2,0,0,"09/07/2020","09/07/2020"
-22.8916399,-43.3058155,20756140,2,2,2,0,0,"03/06/2020","03/06/2020"
-22.8837666,-43.5097331,23010640,2,2,2,0,0,"25/05/2020","25/05/2020"
-22.8846498,-43.5037402,23010590,2,2,2,0,0,"15/05/2020","15/05/2020"
-22.9012423,-43.7050397,23560866,2,2,2,0,0,"22/05/2020","22/05/2020"
-22.8767778,-43.2845536,20760090,2,2,2,0,0,"30/06/2020","30/06/2020"
-22.8771069,-43.2851577,20760100,2,1,1,0,0,"20/05/2020","20/05/2020"
-22.8801072,-43.5026618,23010530,2,0,0,0,0,"03/05/2020","03/05/2020"
-22.8773583,-43.2881761,20760515,2,2,2,0,0,"05/04/2020","05/04/2020"
-22.8898333,-43.5195257,23010400,2,2,2,0,0,"20/05/2020","20/05/2020"
-22.8984054,-43.5338764,23013040,2,2,2,0,0,"15/05/2020","15/05/2020"
-22.881364,-43.3087898,20751360,2,2,2,0,0,"15/06/2020","15/06/2020"
-22.8801997,-43.3056197,20751340,2,1,1,0,0,"31/05/2020","31/05/2020"
-22.9091897,-43.5415723,23015200,2,2,2,0,0,"11/05/2020","11/05/2020"
-22.8986952,-43.3067383,20745040,2,2,2,0,0,"09/07/2020","09/07/2020"
-22.8992575,-43.3046704,20745060,2,2,2,0,0,"02/07/2020","02/07/2020"
-22.8967867,-43.6857011,23570030,2,2,2,0,0,"10/07/2020","10/07/2020"
-22.9084888,-43.5350056,23015020,2,1,1,0,0,"29/05/2020","29/05/2020"
-22.9078994,-43.5345548,23015010,2,1,1,0,0,"14/05/2020","14/05/2020"
-22.9077458,-43.5572402,23052120,2,2,2,0,0,"12/07/2020","12/07/2020"
-22.9038041,-43.3093936,20745290,2,1,1,0,0,"14/05/2020","14/05/2020"
-22.8997036,-43.5411662,23013530,2,2,2,0,0,"26/06/2020","26/06/2020"
-22.8983252,-43.5403562,23013520,2,2,2,0,0,"30/06/2020","30/06/2020"
-22.9100086,-43.6517001,23573330,2,1,1,0,0,"04/05/2020","04/05/2020"
-22.8949036,-43.5379408,23013500,2,2,2,0,0,"19/06/2020","19/06/2020"
-22.8904468,-43.5257344,23013425,2,2,2,0,0,"22/05/2020","22/05/2020"
-22.9039335,-43.5348554,23013290,2,2,2,0,0,"19/05/2020","19/05/2020"
-22.905206,-43.5373204,23013270,2,2,2,0,0,"06/05/2020","06/05/2020"
-22.9046979,-43.5374098,23013260,2,1,1,0,0,"13/05/2020","13/05/2020"
-22.8886199,-43.7182907,23565250,2,2,2,0,0,"18/07/2020","18/07/2020"
-22.8857168,-43.30547,20751080,2,2,2,0,0,"01/07/2020","01/07/2020"
-22.8837283,-43.3054102,20751100,2,2,2,0,0,"05/06/2020","05/06/2020"
-22.885597,-43.3075681,20751140,2,1,1,0,0,"03/06/2020","03/06/2020"
-22.8835397,-43.3098465,20751150,2,1,1,0,0,"29/05/2020","29/05/2020"
-22.9013174,-43.5310255,23013090,2,0,0,0,0,"11/05/2020","11/05/2020"
-22.8984965,-43.5338035,23013050,2,2,2,0,0,"19/05/2020","19/05/2020"
-22.9152578,-43.2802441,20715460,2,2,2,0,0,"29/06/2020","29/06/2020"
-22.9144781,-43.2800288,20715450,2,1,1,0,0,"26/04/2020","26/04/2020"
-22.913138,-43.278852,20715440,2,2,2,0,0,"01/06/2020","01/06/2020"
-22.9203257,-43.6412802,23585010,2,2,2,0,0,"10/07/2020","10/07/2020"
-22.9821665,-43.6454667,23028610,2,2,2,0,0,"24/04/2020","24/04/2020"
-22.9205751,-43.642108,23585000,2,2,2,0,0,"30/06/2020","30/06/2020"
-22.9812109,-43.6541736,23028600,2,2,2,0,0,"20/04/2020","20/04/2020"
-22.9263026,-43.6216337,23580590,2,0,0,0,0,"21/05/2020","21/05/2020"
-22.9147686,-43.6308034,23580540,2,1,1,0,0,"22/06/2020","22/06/2020"
-22.9119425,-43.6319475,23580500,2,1,1,0,0,"19/05/2020","19/05/2020"
-22.9191064,-43.2411176,20541105,2,2,2,0,0,"27/04/2020","27/04/2020"
-22.9809918,-43.6599558,23028420,2,2,2,0,0,"16/06/2020","16/06/2020"
-22.9790776,-43.6612268,23028380,2,2,2,0,0,"22/05/2020","22/05/2020"
-22.9786491,-43.6617889,23028340,2,1,1,0,0,"02/06/2020","02/06/2020"
-22.9295183,-43.2553242,20541195,2,2,2,0,0,"26/05/2020","26/05/2020"
-22.979081,-43.6645402,23028270,2,2,2,0,0,"21/05/2020","21/05/2020"
-22.9320345,-43.2573642,20541230,2,2,2,0,0,"13/07/2020","13/07/2020"
-22.9322829,-43.2573534,20541250,2,2,2,0,0,"07/05/2020","07/05/2020"
-22.9117551,-43.6298831,23580365,2,1,1,0,0,"10/06/2020","10/06/2020"
-22.9141597,-43.6274084,23580300,2,1,1,0,0,"02/07/2020","02/07/2020"
-22.9134553,-43.6283833,23580270,2,1,1,0,0,"05/06/2020","05/06/2020"
-22.9153067,-43.2320474,20550015,2,1,1,0,0,"20/07/2020","20/07/2020"
-22.9760465,-43.67096,23028070,2,2,2,0,0,"04/05/2020","04/05/2020"
-22.9735697,-43.6712597,23028060,2,0,0,2,2,"22/07/2020","22/07/2020"
-22.9860451,-43.6552229,23028050,2,2,2,0,0,"01/07/2020","01/07/2020"
-22.9858503,-43.6289721,23027620,2,2,2,0,0,"15/06/2020","15/06/2020"
-22.9154417,-43.6360319,23580150,2,2,2,0,0,"20/05/2020","20/05/2020"
-22.9159307,-43.672983,23580140,2,1,1,0,0,"09/06/2020","09/06/2020"
-22.9221068,-43.6412802,23585030,2,2,2,0,0,"10/07/2020","10/07/2020"
-22.9185023,-43.2420245,20541010,2,2,2,0,0,"03/07/2020","03/07/2020"
-22.9241224,-43.2515309,20540365,2,1,1,0,0,"17/06/2020","17/06/2020"
-22.9487543,-43.2601596,20531073,2,2,2,0,0,"28/06/2020","28/06/2020"
-22.9531644,-43.2624043,20531180,2,2,2,0,0,"17/04/2020","17/04/2020"
-22.9573274,-43.5843869,23030460,2,1,1,0,0,"25/06/2020","25/06/2020"
-22.9366063,-43.2485833,20531490,2,2,2,0,0,"24/06/2020","24/06/2020"
-22.9731548,-43.2847089,20531610,2,1,1,1,1,"24/07/2020","24/07/2020"
-22.9655105,-43.2761124,20531630,2,2,2,0,0,"04/06/2020","04/06/2020"
-22.9727011,-43.5912486,23030372,2,2,2,0,0,"07/04/2020","07/04/2020"
-22.9712408,-43.5892223,23030320,2,2,2,0,0,"24/07/2020","24/07/2020"
-22.975917,-43.2849628,20535240,2,2,2,0,0,"08/04/2020","08/04/2020"
-22.9187564,-43.2355245,20550162,2,2,2,0,0,"17/06/2020","17/06/2020"
-22.9763434,-43.2844858,20535340,2,2,2,0,0,"10/06/2020","10/06/2020"
-22.9231026,-43.6407554,23585160,2,2,2,0,0,"13/07/2020","13/07/2020"
-22.9170897,-43.2298977,20540010,2,2,2,0,0,"16/05/2020","16/05/2020"
-22.9181003,-43.2308379,20540030,2,2,2,0,0,"09/07/2020","09/07/2020"
-22.9208333,-43.2309135,20540070,2,2,2,0,0,"05/05/2020","05/05/2020"
-22.9209574,-43.2338615,20540098,2,2,2,0,0,"13/06/2020","13/06/2020"
-22.9748616,-43.5946118,23030040,2,2,2,0,0,"10/06/2020","10/06/2020"
-22.9199,-43.635582,23585080,2,2,2,0,0,"14/06/2020","14/06/2020"
-22.9250858,-43.2507906,20540215,2,1,1,0,0,"09/05/2020","09/05/2020"
-22.9265855,-43.2599521,20540270,2,2,2,0,0,"16/05/2020","16/05/2020"
-22.9277758,-43.2613684,20540280,2,2,2,0,0,"17/06/2020","17/06/2020"
-22.9210532,-43.63956,23585169,2,0,0,2,2,"01/04/2020","01/04/2020"
-22.9459813,-43.2591019,20531005,2,2,2,0,0,"16/06/2020","16/06/2020"
-22.9171711,-43.2349198,20550165,2,2,2,0,0,"15/06/2020","15/06/2020"
-22.9997279,-43.6378313,23027140,2,2,2,0,0,"26/05/2020","26/05/2020"
-22.9287241,-43.2665054,20561170,2,2,2,0,0,"18/06/2020","18/06/2020"
-22.9966936,-43.5081402,23575250,2,2,2,0,0,"26/05/2020","26/05/2020"
-22.9482061,-43.1823672,23020630,2,2,2,0,0,"26/05/2020","26/05/2020"
-22.9858969,-43.5760663,23020610,2,2,2,0,0,"23/06/2020","23/06/2020"
-22.8862646,-43.6768586,23575220,2,2,2,0,0,"30/06/2020","30/06/2020"
-22.9079161,-43.2711886,20710003,2,1,1,0,0,"26/06/2020","26/06/2020"
-22.9025782,-43.2794965,20710005,2,1,1,1,1,"16/07/2020","16/07/2020"
-22.9914995,-43.5621203,23020560,2,2,2,0,0,"15/04/2020","15/04/2020"
-23.0713316,-43.5662416,23020510,2,2,2,0,0,"08/06/2020","08/06/2020"
-22.9053178,-43.2729258,20710160,2,2,2,0,0,"07/07/2020","07/07/2020"
-23.0105547,-43.5440063,23020420,2,2,2,0,0,"22/06/2020","22/06/2020"
-23.0160051,-43.5408657,23020400,2,2,2,0,0,"04/07/2020","04/07/2020"
-22.904731,-43.6708102,23575135,2,2,2,0,0,"06/07/2020","06/07/2020"
-23.0629991,-43.5648246,23020345,2,1,1,0,0,"30/06/2020","30/06/2020"
-22.9066299,-43.6824125,23575050,2,1,1,1,1,"20/07/2020","20/07/2020"
-22.912449,-43.2721891,20715020,2,2,2,0,0,"30/06/2020","30/06/2020"
-22.9126607,-43.6532742,23573460,2,1,1,1,1,"22/07/2020","22/07/2020"
-22.911912,-43.2649401,20715040,2,1,1,0,0,"10/07/2020","10/07/2020"
-22.9123602,-43.2628793,20715100,2,1,1,1,1,"18/07/2020","18/07/2020"
-22.9122455,-43.6508007,23573450,2,2,2,0,0,"26/05/2020","26/05/2020"
-22.9143167,-43.2670784,20715210,2,2,2,0,0,"18/06/2020","18/06/2020"
-22.9907157,-43.551382,23020116,2,2,2,0,0,"23/07/2020","23/07/2020"
-22.914658,-43.2728503,20715330,2,2,2,0,0,"04/06/2020","04/06/2020"
-22.994561,-43.5387225,23020070,2,2,2,0,0,"02/06/2020","02/06/2020"
-22.9225038,-43.2619728,20561116,2,2,2,0,0,"29/06/2020","29/06/2020"
-22.9230921,-43.2628793,20561114,2,1,1,1,1,"17/07/2020","17/07/2020"
-22.9852926,-43.5898227,23020700,2,2,2,0,0,"15/06/2020","15/06/2020"
-22.9936889,-43.6096931,23020715,2,2,2,0,0,"15/07/2020","15/07/2020"
-23.0046217,-43.6343823,23027040,2,2,2,0,0,"26/05/2020","26/05/2020"
-22.9147992,-43.6400806,23580080,2,2,2,0,0,"02/06/2020","02/06/2020"
-22.9875344,-43.6318328,23026515,2,2,2,0,0,"22/06/2020","22/06/2020"
-22.992999,-43.6432235,23026505,2,2,2,0,0,"30/06/2020","30/06/2020"
-22.9156071,-43.243536,20551085,2,1,1,0,0,"20/05/2020","20/05/2020"
-22.9184063,-43.2443347,20551140,2,2,2,0,0,"24/06/2020","24/06/2020"
-22.9968418,-43.6321206,23026260,2,1,1,0,0,"28/05/2020","28/05/2020"
-22.9961963,-43.6277834,23025490,2,2,2,0,0,"19/06/2020","19/06/2020"
-23.0019615,-43.6334825,23025350,2,2,2,0,0,"22/06/2020","22/06/2020"
-22.9144378,-43.6372315,23580120,2,1,1,0,0,"07/07/2020","07/07/2020"
-22.9188012,-43.2535108,20560025,2,2,2,0,0,"15/06/2020","15/06/2020"
-23.0036072,-43.6286833,23025220,2,1,1,0,0,"20/05/2020","20/05/2020"
-22.9084455,-43.6582209,23575438,2,2,2,0,0,"24/06/2020","24/06/2020"
-22.9179892,-43.2554753,20560085,2,1,1,0,0,"20/07/2020","20/07/2020"
-22.9198544,-43.2581197,20560095,2,2,2,0,0,"26/05/2020","26/05/2020"
-22.9981834,-43.6271835,23025080,2,2,2,0,0,"05/05/2020","05/05/2020"
-22.9954889,-43.6125407,23025073,2,2,2,0,0,"02/07/2020","02/07/2020"
-22.9187928,-43.265901,20560185,2,2,2,0,0,"27/04/2020","27/04/2020"
-22.9209496,-43.2692247,20560200,2,2,2,0,0,"22/05/2020","22/05/2020"
-22.9989679,-43.6272642,23025000,2,2,2,0,0,"24/06/2020","24/06/2020"
-23.0600932,-43.5617852,23020810,2,1,1,0,0,"12/05/2020","12/05/2020"
-22.9203071,-43.2631815,20561075,2,2,2,0,0,"21/05/2020","21/05/2020"
-22.8686302,-43.6622678,23575295,2,2,2,0,0,"26/06/2020","26/06/2020"
-22.9807152,-43.6694615,23025240,2,2,2,0,0,"21/05/2020","21/05/2020"
-22.8927512,-43.5455942,23085270,2,1,1,0,0,"18/06/2020","18/06/2020"
-22.8739915,-43.3341433,21370010,2,2,2,0,0,"12/05/2020","12/05/2020"
-22.8431075,-43.4023679,21620400,2,2,2,0,0,"15/06/2020","15/06/2020"
-22.8409136,-43.4047781,21620340,2,1,1,0,0,"31/05/2020","31/05/2020"
-22.8720156,-43.6262835,23065100,2,0,0,0,0,"25/05/2020","25/05/2020"
-22.8743104,-43.5626936,23095060,2,1,1,0,0,"19/06/2020","19/06/2020"
-22.8761393,-43.642879,23065090,2,2,2,0,0,"28/05/2020","28/05/2020"
-22.8544203,-43.3336758,21361190,2,2,2,0,0,"07/07/2020","07/07/2020"
-22.8551876,-43.3272018,21361200,2,1,1,0,0,"15/06/2020","15/06/2020"
-22.9202696,-43.4146459,22723380,2,2,2,0,0,"31/05/2020","31/05/2020"
-22.8525369,-43.3235809,21361260,2,2,2,0,0,"21/07/2020","21/07/2020"
-22.8521295,-43.3247882,21361280,2,1,1,1,1,"21/07/2020","21/07/2020"
-22.8342523,-43.4011823,21620090,2,2,2,0,0,"21/07/2020","21/07/2020"
-22.8721026,-43.509604,23098061,2,2,2,0,0,"07/05/2020","07/05/2020"
-22.9144584,-43.4203696,22723240,2,2,2,0,0,"26/05/2020","26/05/2020"
-22.8485394,-43.326599,21361480,2,2,2,0,0,"17/06/2020","17/06/2020"
-22.8485639,-43.3353503,21361610,2,2,2,0,0,"26/06/2020","26/06/2020"
-22.8657267,-43.2744061,21061430,2,2,2,0,0,"16/05/2020","16/05/2020"
-22.8737176,-43.3314275,21370042,2,1,1,0,0,"27/05/2020","27/05/2020"
-22.8741254,-43.3302204,21370050,2,2,2,0,0,"04/06/2020","04/06/2020"
-22.9181532,-43.4031212,22723160,2,2,2,0,0,"21/06/2020","21/06/2020"
-23.0037554,-43.3335056,22631110,2,2,2,0,0,"18/06/2020","18/06/2020"
-23.0003578,-43.350808,22631003,2,2,2,0,0,"18/07/2020","18/07/2020"
-22.8754218,-43.3239582,21370172,2,2,2,0,0,"19/06/2020","19/06/2020"
-22.9101511,-43.3840373,22723397,2,2,2,0,0,"27/06/2020","27/06/2020"
-22.8365028,-43.4048345,21620470,2,2,2,0,0,"01/06/2020","01/06/2020"
-22.8683446,-43.3461579,21351260,2,2,2,0,0,"19/06/2020","19/06/2020"
-22.8667815,-43.3481387,21351280,2,2,2,0,0,"30/06/2020","30/06/2020"
-22.8689845,-43.3481414,21351290,2,1,1,0,0,"02/07/2020","02/07/2020"
-22.8672941,-43.3488814,21351350,2,2,2,0,0,"14/06/2020","14/06/2020"
-22.9136497,-43.4218757,22723690,2,2,2,0,0,"05/06/2020","05/06/2020"
-22.8649319,-43.3480211,21351370,2,2,2,0,0,"11/07/2020","11/07/2020"
-22.8659273,-43.3478711,21351380,2,0,0,0,0,"27/05/2020","27/05/2020"
-22.8640425,-43.3477203,21351390,2,2,2,0,0,"26/05/2020","26/05/2020"
-22.9151649,-43.4191647,22723640,2,2,2,0,0,"15/07/2020","15/07/2020"
-22.9134575,-43.3811943,22723615,2,2,2,0,0,"15/06/2020","15/06/2020"
-22.866879,-43.3361861,21360150,2,2,2,0,0,"24/05/2020","24/05/2020"
-22.8534489,-43.3383668,21360160,2,2,2,0,0,"14/06/2020","14/06/2020"
-22.9121374,-43.392828,22723575,2,1,1,0,0,"08/05/2020","08/05/2020"
-22.868438,-43.3333889,21360270,2,2,2,0,0,"06/06/2020","06/06/2020"
-22.8709089,-43.510055,23098260,2,2,2,0,0,"10/06/2020","10/06/2020"
-22.9116498,-43.3935529,22723565,2,2,2,0,0,"10/06/2020","10/06/2020"
-22.9214965,-43.4110306,22723555,2,2,2,0,0,"16/07/2020","16/07/2020"
-22.9111478,-43.3941557,22723550,2,2,2,0,0,"12/06/2020","12/06/2020"
-22.863063,-43.3288629,21360390,2,2,2,0,0,"25/06/2020","25/06/2020"
-22.8629043,-43.3303713,21360400,2,2,2,0,0,"09/07/2020","09/07/2020"
-22.859629,-43.3308487,21360460,2,1,1,0,0,"20/05/2020","20/05/2020"
-22.8593648,-43.3302721,21360480,2,0,0,0,0,"25/05/2020","25/05/2020"
-22.9121518,-43.3966626,22723105,2,2,2,0,0,"10/07/2020","10/07/2020"
-22.8691825,-43.3171464,21370280,2,2,2,0,0,"07/07/2020","07/07/2020"
-22.8515867,-43.3973202,21616510,2,2,2,0,0,"08/06/2020","08/06/2020"
-22.8667137,-43.4115811,21615310,2,1,1,0,0,"25/05/2020","25/05/2020"
-22.8474575,-43.3253918,21371311,2,1,1,0,0,"02/07/2020","02/07/2020"
-22.8492601,-43.3235809,21371360,2,2,2,0,0,"15/05/2020","15/05/2020"
-22.8474112,-43.330824,21371370,2,2,2,0,0,"17/07/2020","17/07/2020"
-22.8469097,-43.3314275,21371390,2,2,2,0,0,"12/06/2020","12/06/2020"
-22.8455299,-43.3302204,21371410,2,1,1,0,0,"25/07/2020","25/07/2020"
-22.8637639,-43.3923974,21615150,2,2,2,0,0,"22/07/2020","22/07/2020"
-22.8663141,-43.3847173,21615000,2,2,2,0,0,"23/07/2020","23/07/2020"
-22.8575588,-43.3169612,21371430,2,1,1,0,0,"15/06/2020","15/06/2020"
-22.8623016,-43.3757676,21610520,2,2,2,0,0,"29/06/2020","29/06/2020"
-22.9197458,-43.383957,22720170,2,1,1,0,0,"25/05/2020","25/05/2020"
-22.9199629,-43.3839134,22720110,2,2,2,0,0,"16/06/2020","16/06/2020"
-22.9198872,-43.3833046,22720090,2,2,2,0,0,"22/06/2020","22/06/2020"
-22.8449346,-43.3346042,21371510,2,2,2,0,0,"23/06/2020","23/06/2020"
-22.8578977,-43.3210921,21371540,2,1,1,0,0,"19/06/2020","19/06/2020"
-22.9201419,-43.3781002,22720030,2,2,2,0,0,"14/06/2020","14/06/2020"
-22.8661998,-43.3732382,21610510,2,2,2,0,0,"30/06/2020","30/06/2020"
-23.0042451,-43.3453069,22631340,2,0,0,2,2,"21/07/2020","21/07/2020"
-22.8577412,-43.5326177,23097680,2,1,1,0,0,"02/06/2020","02/06/2020"
-22.87602,-43.5603191,23095085,2,2,2,0,0,"13/07/2020","13/07/2020"
-22.8672815,-43.3738079,21610425,2,2,2,0,0,"21/07/2020","21/07/2020"
-22.8511954,-43.3178461,21371310,2,2,2,0,0,"08/07/2020","08/07/2020"
-22.8511647,-43.3214682,21371280,2,1,1,0,0,"25/05/2020","25/05/2020"
-22.8515722,-43.3202609,21371260,2,2,2,0,0,"31/05/2020","31/05/2020"
-22.917839,-43.3873479,22720260,2,2,2,0,0,"15/06/2020","15/06/2020"
-22.8677276,-43.3180725,21370300,2,2,2,0,0,"23/05/2020","23/05/2020"
-22.8685997,-43.3148275,21370340,2,2,2,0,0,"02/07/2020","02/07/2020"
-22.8691118,-43.3128765,21370370,2,2,2,0,0,"28/05/2020","28/05/2020"
-22.8690006,-43.3121269,21370390,2,2,2,0,0,"25/05/2020","25/05/2020"
-22.9154838,-43.3971695,22723060,2,1,1,0,0,"14/06/2020","14/06/2020"
-22.9196472,-43.4074904,22723055,2,2,2,0,0,"29/06/2020","29/06/2020"
-22.8626556,-43.3104728,21370480,2,1,1,0,0,"13/06/2020","13/06/2020"
-22.9205401,-43.4074904,22723030,2,2,2,0,0,"16/05/2020","16/05/2020"
-22.8569578,-43.3124052,21370570,2,2,2,0,0,"01/06/2020","01/06/2020"
-22.8659554,-43.3447035,21351250,2,2,2,0,0,"18/06/2020","18/06/2020"
-22.9044572,-43.5938752,23063610,2,2,2,0,0,"22/06/2020","22/06/2020"
-22.8524514,-43.3949845,21616320,2,2,2,0,0,"19/06/2020","19/06/2020"
-22.8551731,-43.3185431,21371030,2,2,2,0,0,"09/07/2020","09/07/2020"
-22.8599874,-43.5312488,23097710,2,2,2,0,0,"27/05/2020","27/05/2020"
-22.856073,-43.3194666,21371090,2,2,2,0,0,"28/05/2020","28/05/2020"
-22.8525466,-43.3956436,21616190,2,2,2,0,0,"22/06/2020","22/06/2020"
-22.9041044,-43.5901229,23063650,2,1,1,0,0,"05/06/2020","05/06/2020"
-22.8547341,-43.323143,21371122,2,2,2,0,0,"07/06/2020","07/06/2020"
-22.8535958,-43.3201475,21371148,2,2,2,0,0,"29/06/2020","29/06/2020"
-22.9184165,-43.3865451,22720380,2,1,1,1,1,"15/07/2020","15/07/2020"
-22.8754588,-43.3253918,21370672,2,2,2,0,0,"19/06/2020","19/06/2020"
-22.9195758,-43.3947585,22720020,2,2,2,0,0,"22/06/2020","22/06/2020"
-22.8664506,-43.3445084,21351240,2,1,1,0,0,"23/05/2020","23/05/2020"
-22.9062652,-43.5916238,23063390,2,1,1,0,0,"28/05/2020","28/05/2020"
-23.0105767,-43.3284097,22630000,2,2,2,0,0,"23/06/2020","23/06/2020"
-22.8695131,-43.3685311,21331006,2,2,2,0,0,"21/05/2020","21/05/2020"
-22.9198278,-43.6065954,23063080,2,2,2,0,0,"20/07/2020","20/07/2020"
-22.9011877,-43.3588091,22733020,2,2,2,0,0,"09/05/2020","09/05/2020"
-22.8749373,-43.3697076,21331050,2,1,1,0,0,"17/05/2020","17/05/2020"
-22.8740564,-43.3709434,21331060,2,2,2,0,0,"16/06/2020","16/06/2020"
-22.87207,-43.3662405,21331120,2,2,2,0,0,"08/07/2020","08/07/2020"
-22.8990877,-43.5895456,23063150,2,1,1,0,0,"25/05/2020","25/05/2020"
-22.9202324,-43.6809991,23510006,2,1,1,0,0,"02/06/2020","02/06/2020"
-22.8742158,-43.6328826,23065240,2,1,1,0,0,"10/06/2020","10/06/2020"
-22.8700003,-43.3657275,21331320,2,1,1,1,1,"26/07/2020","26/07/2020"
-22.8751427,-43.3606904,21331540,2,2,2,0,0,"05/05/2020","05/05/2020"
-22.8761586,-43.3581268,21331550,2,2,2,0,0,"03/06/2020","03/06/2020"
-22.8768471,-43.3652626,21331690,2,2,2,0,0,"02/06/2020","02/06/2020"
-22.9142373,-43.6739331,23510000,2,2,2,0,0,"18/06/2020","18/06/2020"
-23.008568,-43.3373624,22630060,2,1,1,0,0,"17/06/2020","17/06/2020"
-22.8660041,-43.3623229,21340000,2,2,2,0,0,"13/07/2020","13/07/2020"
-22.8650267,-43.3597856,21340021,2,2,2,0,0,"15/07/2020","15/07/2020"
-22.8262673,-43.4138563,21630010,2,1,1,0,0,"29/05/2020","29/05/2020"
-22.865704,-43.3608308,21340040,2,1,1,1,1,"26/07/2020","26/07/2020"
-22.8411535,-43.4104851,21630005,2,2,2,0,0,"24/06/2020","24/06/2020"
-22.9037759,-43.3584714,22733045,2,2,2,0,0,"26/06/2020","26/06/2020"
-22.8683272,-43.3605447,21340070,2,2,2,0,0,"23/06/2020","23/06/2020"
-22.8975731,-43.3679026,22733065,2,2,2,0,0,"21/06/2020","21/06/2020"
-23.0132556,-43.3096607,22621290,2,2,2,0,0,"10/06/2020","10/06/2020"
-23.010704,-43.306299,22621221,2,2,2,0,0,"26/06/2020","26/06/2020"
-22.8867474,-43.3728191,21330040,2,1,1,1,1,"17/07/2020","17/07/2020"
-22.9060414,-43.603108,23063053,2,2,2,0,0,"09/06/2020","09/06/2020"
-22.9189702,-43.6761625,23510230,2,2,2,0,0,"28/05/2020","28/05/2020"
-23.0140744,-43.3079588,22621280,2,2,2,0,0,"12/05/2020","12/05/2020"
-22.8851237,-43.3575075,21330170,2,2,2,0,0,"20/05/2020","20/05/2020"
-22.8265669,-43.4128448,21630210,2,2,2,0,0,"11/05/2020","11/05/2020"
-22.8264104,-43.4167547,21630160,2,1,1,0,0,"15/06/2020","15/06/2020"
-22.8832594,-43.3714755,21330230,2,2,2,0,0,"12/07/2020","12/07/2020"
-22.8802353,-43.3692065,21330260,2,2,2,0,0,"04/06/2020","04/06/2020"
-22.9203855,-43.6766541,23510210,2,1,1,0,0,"10/07/2020","10/07/2020"
-22.883385,-43.3744821,21330380,2,2,2,0,0,"17/06/2020","17/06/2020"
-22.9069378,-43.3546529,22733420,2,1,1,0,0,"30/06/2020","30/06/2020"
